label,thermal,pressure,fill,chemistry,tooling,image
1,-0.5017646420747042,-0.04392663948237896,2.47807839512825,1.1505860972683877,-0.07254023849964142,0.7623508325777948
1,-0.6380581632256508,0.3129650838673115,-0.9416226446628571,2.0239427844062448,-0.12541238963603973,0.8881336597260088
1,-0.6214808002114296,-0.16407637298107147,-0.7664808034896851,1.9092410504817963,-0.15073645114898682,-0.5501476617064327
1,-0.20635089837014675,0.5146463215351105,0.7473434209823608,1.3229549964889884,-0.14020778238773346,-0.1331827810499817
1,-0.416848698630929,-0.0801411122083664,-0.9240342080593109,1.8516358495689929,-0.091563381254673,0.19796054787002504
1,-0.6950323022902012,-0.014461496844887733,0.747163861989975,1.6427163504995406,-0.16725337505340576,0.1408700158353895
1,-0.023273089434951544,-0.10902176424860954,-0.5733607113361359,1.7115010172128677,-0.1578923910856247,-1.0751258651725948
1,-0.5099924327805638,0.05160542204976082,-0.36030830442905426,1.970747665502131,-0.054973963648080826,-0.11203739745542407
1,-0.5051472457125783,0.07906450517475605,-0.7451927661895752,2.0165071377996355,-0.11820290237665176,-0.7954537561163306
1,-0.49281027913093567,-0.08168188855051994,1.4022862911224365,1.471633192151785,-0.05670137703418732,2.0509804838802665
1,-0.4170359733980149,0.07433157041668892,-0.9043004214763641,1.6805227634031326,-0.150901198387146,0.9928108702879399
1,-0.06450754846446216,0.007368147373199463,2.6433911323547363,1.2157660473603755,-0.10086993128061295,-0.18752715829759836
1,-0.4890466071665287,0.35572848841547966,1.433110237121582,1.7517736082372721,-0.03123522736132145,0.8527996517659631
1,-0.5359328761696815,-0.05286527797579765,-0.9716982245445251,1.816744520328939,-0.1662577986717224,0.260842697462067
1,0.7411438748240471,-0.03614879213273525,2.7471924424171448,1.1247269650921226,-0.019574232399463654,0.16206200182205066
1,-0.3723281975835562,-0.06046287156641483,1.3049370497465134,1.2079248167574406,-0.10780686140060425,0.30776421446353197
1,-0.5955104343593121,0.1617976427078247,1.4500248432159424,1.514514363836497,-0.09617897123098373,-0.4566453732550144
1,-0.5315246805548668,-0.0974864549934864,-0.9469153583049774,1.944092174526304,-0.12966562807559967,1.7174799891654402
1,-0.1591493785381317,-0.0319000193849206,-0.9238127768039703,2.1951290871948004,-0.1312975138425827,1.8108958965167403
1,-0.47640198189765215,0.2784961052238941,-0.3736506663262844,1.9784768102690578,-0.14055918157100677,0.5294857895933092
1,-0.49301961180754006,-0.1494995392858982,2.130732446908951,1.639438702724874,-0.11365727335214615,0.8618168449029326
1,-0.36690771766006947,0.14022928848862648,-0.947439581155777,1.7224801052361727,-0.10999272018671036,0.5867618578486145
1,-0.5290282689966261,-0.09514725208282471,1.2836863696575165,1.6237892939243466,-0.11277075856924057,0.04162790719419718
1,-0.23469319008290768,-0.045328556559979916,2.267222136259079,1.3141369763761759,-0.06825358420610428,-0.8573598794755526
1,-0.45924130361527205,-0.02354365587234497,1.8271326422691345,1.5289583411067724,-0.11942771077156067,2.1113033766159788
1,-0.6109429113566875,-0.12560785561800003,-0.11079967021942139,1.7724818093702197,-0.21869485080242157,1.9139531796099618
1,-0.1803320124745369,0.18598955124616623,-1.0009803473949432,2.040386321488768,-0.1561119109392166,0.41329564270563424
1,-0.5000067562796175,-0.10423434525728226,1.1878700256347656,1.4523532162420452,-0.08595383912324905,3.018434168305248
1,-0.5046290159225464,-0.10924277827143669,2.0355781614780426,1.6920859303791076,-0.1795840710401535,-0.19025572744430974
1,-0.3447444215416908,-0.06618603877723217,1.0792272984981537,1.2963273816276342,-0.14278115332126617,0.7612039148807526
